N,P,K,temperature,humidity,pH,rainfall,crop,yield
99.0,54.0,28.0,23.51239048,64.9900621,7.57995649,227.63896258,castorseed,19383.09
79.0,48.0,15.0,20.30046215,71.12666943,5.66409016,75.13807569,muskmelon,24491.26
66.0,50.0,17.0,20.69472111,61.46126042,7.37885011,103.05786354,watermelon,13974.25
76.0,49.0,37.0,21.66543417,68.44213446,6.77891211,128.51481341,chickpea,15483.35
96.0,53.0,16.0,24.12014067,63.48569866,6.72039611,237.41045854,seam,19384.55
82.0,55.0,37.0,25.76593621,62.6046236,7.00311773,236.66994818,mango,28540.63
85.0,54.0,20.0,18.42415693,66.430637,5.01722683,288.87096042,drumstick,18570.72
61.0,57.0,24.0,25.52042708,80.6681733,5.83749931,250.01400283,papaya,14473.68
94.0,37.0,25.0,22.78327994,75.46541476,7.98708048,233.79377454,amphophalus,23837.53
73.0,41.0,35.0,23.83395783,62.8986786,7.87659974,125.08316696,ladiesfinger,15558.53
70.0,38.0,17.0,23.82276496,75.26538339,6.43222158,259.80024294,drychillies,19305.71
65.0,52.0,32.0,24.48002625,68.22882654,5.86589405,298.86604465,moathdal,12429.17
89.0,53.0,39.0,21.4431965,72.40774549,7.77385825,139.85204391,moongdal,17124.73
98.0,54.0,45.0,25.10083381,60.86952632,6.28486146,99.05029828,cumbu,19096.55
65.0,38.0,40.0,22.75901043,72.4083177,7.23560438,185.06230893,seam,12395.17
61.0,57.0,40.0,18.57713529,82.01491387,6.57591873,142.10603624,cumbu,24754.66
66.0,43.0,24.0,21.86108548,77.75410822,5.95877519,260.68609082,groundnutseed,20325.2
68.0,57.0,42.0,25.99356968,78.69436802,5.11099234,76.90609322,mothbeans,16748.1
74.0,59.0,18.0,19.52861029,66.66923215,5.46980961,277.66241858,coconutseed,22093.99
97.0,50.0,24.0,25.28644686,80.26802487,5.10349809,222.30391638,jute,12177.62
75.0,39.0,45.0,18.1170113,80.44856322,5.83597382,156.72947745,drumstick,17580.8
75.0,37.0,22.0,20.14665384,56.55413155,7.8188112,134.1609819,barley,18739.14
81.0,51.0,32.0,21.24419398,74.49038409,7.78658167,194.24075531,sapota,19302.14
64.0,53.0,33.0,23.93236744,59.99870585,5.53367956,291.56987622,peascod,10723.46
81.0,50.0,30.0,19.55684395,62.493362,6.18407237,229.67600839,peascod,21771.04
78.0,39.0,29.0,22.8919347,75.54689278,6.39492587,158.13725486,greenpeas,19678.57
62.0,45.0,18.0,26.04588031,81.61959961,6.52563539,260.20563884,whitepumpkin,16297.08
85.0,55.0,38.0,23.44059801,59.71475778,5.60610344,182.24676475,castorseed,15165.5
99.0,51.0,25.0,19.27745987,75.66777584,6.59530125,299.19125778,spinach,15428.81
97.0,57.0,21.0,19.55922702,59.45151738,6.96286949,62.18903007,rajgir,21305.63
92.0,36.0,41.0,20.96355924,56.49159965,7.9240148,213.62445934,tendercoconut,18573.2
97.0,37.0,35.0,22.38470392,73.72590431,5.40300466,287.77755675,zizyphus,15406.03
89.0,47.0,15.0,19.0279996,58.07728668,7.90321454,66.05954974,leafyvegetable,17917.2
94.0,60.0,42.0,26.65886558,76.57408298,6.59776011,236.06460488,cauliflower,20283.18
63.0,49.0,30.0,22.01119988,55.74986365,7.63971222,91.42239157,coriander,15639.23
89.0,43.0,44.0,21.67371152,63.07220664,7.93721013,65.67286768,spongegourd,19522.26
79.0,55.0,34.0,26.29284982,74.36102986,7.10656147,116.9807845,coffee,1477.98
87.0,50.0,18.0,25.77108887,80.27462028,6.74250099,219.87453757,tamarindfruit,19476.27
73.0,58.0,45.0,26.39448824,62.45475862,7.98477616,217.41723682,blackpepper,1639.73
90.0,41.0,44.0,18.73641281,82.44786035,5.02452999,148.85350171,wood,23411.62
100.0,57.0,24.0,23.31134207,69.62441385,6.81913982,148.61842764,rubber,10522.6
89.0,60.0,32.0,20.46506727,73.57598064,6.63435613,234.62128607,greenbanana,11721.49
74.0,50.0,33.0,24.48889845,80.5746644,5.13914667,161.65720433,carrot,11385.95
95.0,37.0,42.0,18.18371402,79.42008823,6.13675758,115.38302335,linseed,21318.6
63.0,46.0,35.0,26.44246423,71.0039379,6.94479985,104.04306243,pineapple,13237.69
91.0,50.0,25.0,18.46673347,73.61556394,7.41560776,210.07975201,pomegranate,28623.35
68.0,57.0,43.0,19.97050556,77.16251518,7.7100823,175.76170767,elephantyam,24718.84
93.0,55.0,44.0,26.95452223,84.44272132,7.14289847,206.82297146,turnip,16498.63
74.0,51.0,28.0,22.59489327,58.62673062,5.51069771,235.96772215,maidaatta,13956.45
78.0,52.0,37.0,25.12056282,59.95168772,7.10706552,235.38405279,mustard,12919.71
74.0,57.0,31.0,26.8490127,74.52627716,7.54378613,154.24999622,blackpepper,2921.41
90.0,53.0,25.0,24.79605431,62.22709384,7.14942779,74.59580267,turnip,23779.39
70.0,42.0,22.0,19.06183487,66.49390332,5.10630796,228.28982769,methileaves,23389.51
70.0,53.0,22.0,25.8295766,55.39359333,5.59919467,82.97777514,coconutoil,13430.86
61.0,47.0,42.0,25.27434624,76.93154769,7.93312173,228.18784113,sapota,11300.17
67.0,53.0,16.0,25.57620423,61.56440968,6.35402783,157.88480716,pigeonpeas,22298.05
76.0,53.0,28.0,22.17510098,77.3855661,6.5555513,206.4043523,elephatyam,15203.86
82.0,37.0,29.0,19.37031819,70.45678179,6.36399307,199.16361732,tomato,24903.2
92.0,48.0,33.0,24.61705182,81.23211585,6.4117771,103.71914677,cumbu,13449.5
97.0,44.0,38.0,21.19887434,78.26980695,6.85667305,284.33453516,muskmelon,20736.66
67.0,57.0,19.0,19.61684195,56.5899144,6.39978389,292.36746761,sweetpumpkin,10661.19
92.0,39.0,35.0,23.05519697,60.49548364,7.46326646,286.97700737,roundgourd,14509.71
73.0,41.0,30.0,23.6957234,73.75369392,7.83271881,249.57753601,corrianderseed,12459.81
87.0,51.0,23.0,18.35400833,55.00179136,6.34621005,154.66878982,moathdal,20606.48
68.0,37.0,26.0,18.50461558,78.82214102,7.17538085,283.98548411,drumstick,19169.3
95.0,38.0,17.0,23.41902442,68.89527122,7.24670546,165.73074133,tamarindfruit,14058.43
78.0,57.0,41.0,20.32834667,70.52678735,6.15743447,189.7836445,onion,25661.41
92.0,60.0,17.0,24.45129526,73.21188254,6.07370317,177.85973918,sesamum,17745.5
87.0,45.0,30.0,23.23364579,83.25380462,7.70649233,168.2875717,tomato,25486.16
62.0,46.0,31.0,25.58055349,65.13673896,6.10117882,255.80956594,cotton,2135.97
93.0,52.0,19.0,24.98639919,58.83224102,7.15916757,111.73826072,orange,29494.78
82.0,51.0,23.0,24.6781267,66.80434613,7.96800233,179.31886784,blackpepper,2345.41
74.0,54.0,17.0,23.06016068,79.42584178,7.6770508,232.71547519,kidneybeans,19761.51
91.0,50.0,22.0,19.32373529,59.2823412,6.34416601,144.70003825,potato,17290.25
86.0,45.0,24.0,19.33962797,83.53505075,6.08992851,125.73513122,pear,10297.47
65.0,44.0,26.0,22.26488252,83.42863018,5.72808956,279.97688584,rubber,17130.64
82.0,55.0,16.0,24.94618706,71.65121795,6.58858938,65.20726977,amorphophallus,20276.74
91.0,48.0,19.0,20.46290966,64.33094868,6.7893685,139.34312707,coffee,1193.39
70.0,59.0,37.0,18.44851092,67.23159062,5.49166655,205.45485555,suvarnagadde,23392.5
95.0,45.0,35.0,19.10822888,64.65258942,5.2417364,212.44420824,mushrooms,17120.76
67.0,56.0,26.0,26.79104005,67.77056631,5.31074134,167.87829335,banana,26513.89
91.0,58.0,15.0,18.7295966,69.31960913,6.59082742,296.03774895,rubber,23418.56
67.0,40.0,27.0,18.41276204,74.73932897,6.63848175,96.39000027,kinnow,15705.33
81.0,41.0,33.0,23.25064445,67.99674404,5.40176068,117.43058372,castorseed,13409.05
70.0,47.0,30.0,26.08484645,58.07784061,5.93474059,109.88360091,bottlegourd,10410.84
68.0,60.0,42.0,24.09608745,68.05141893,5.68089973,156.39504756,peppergarbled,13550.06
88.0,38.0,35.0,20.6719344,78.22420144,7.55370826,163.3495149,pigeonpea,12304.61
98.0,40.0,33.0,25.20683445,66.96403026,5.62624631,93.92231445,mint,20412.8
64.0,55.0,25.0,22.25536856,61.54670884,5.06178326,256.35248082,elephantyam,22950.67
66.0,44.0,44.0,18.01896692,61.74023985,5.95717909,107.69399005,paddy,2326.11
87.0,45.0,33.0,21.72835419,79.03414588,7.5110525,227.06667463,papaya,12847.49
70.0,50.0,26.0,18.79694911,70.02508196,6.05092036,228.13845812,cumbu,21757.99
78.0,36.0,37.0,21.65319912,70.27916025,7.97705799,237.83718665,coconutseed,11867.0
92.0,55.0,37.0,26.085366,60.6345024,7.65715966,70.44952967,redgram,13324.88
60.0,58.0,45.0,25.9056498,56.776792,6.8628702,259.48835961,hybridcumbu,17350.58
78.0,41.0,38.0,23.45714656,76.06788703,5.80790309,205.61158263,bittergourd,16712.47
96.0,36.0,32.0,23.7581409,76.96131378,6.99427872,201.11991431,blackgram,15546.07
84.0,37.0,40.0,20.21804287,80.1291551,6.78924237,276.23206831,drychillies,16525.8
68.0,44.0,25.0,22.9065908,63.04109244,5.1760331,75.53456046,ragi,16598.96
76.0,59.0,45.0,24.0098221,70.32489418,6.70407375,69.09952329,amaranthus,11204.33
73.0,44.0,32.0,20.14444104,58.78452688,6.74681273,227.76316651,turnip,11694.92
83.0,36.0,25.0,24.26781101,57.76072786,5.3403479,92.49668841,mango,19059.8
74.0,48.0,36.0,22.33880306,75.84977045,5.65266556,200.83229447,brokenrice,5752.64
88.0,51.0,18.0,24.04657183,79.94715792,6.79378452,183.22215261,watermelon,17648.02
74.0,51.0,15.0,21.72812014,56.80777667,6.87821331,230.0976253,amaranthus,18104.25
80.0,47.0,31.0,26.19586874,72.39772157,5.03955975,148.68236008,linseed,10075.18
99.0,46.0,36.0,23.14935303,58.56646385,7.64689967,276.52508541,jute,13008.69
74.0,49.0,40.0,24.70733347,64.77914658,7.31529609,96.44565213,groundnut,18907.58
66.0,41.0,29.0,25.53197799,61.18875275,5.39893461,76.96798653,spinach,15146.48
63.0,49.0,40.0,21.05155549,65.64286118,7.24608384,181.61344937,bottlegourd,24161.08
86.0,52.0,19.0,18.54280096,57.23151971,7.71750179,88.10910554,castorseed,12555.68
73.0,35.0,20.0,23.28557797,55.19789595,6.68077886,171.29290664,tobacco,24409.74
80.0,54.0,38.0,22.97456442,61.36747885,7.55355458,289.32073399,varagu,13150.33
86.0,48.0,19.0,20.40945058,83.39709191,6.66971271,71.04583219,pigeonpea,18075.86
80.0,53.0,39.0,24.2565878,81.34239088,7.36021854,204.13596735,muskmelon,18252.28
80.0,52.0,25.0,23.35697022,75.5279849,5.13975651,102.77272272,zizyphus,16342.29
65.0,44.0,37.0,21.46015985,80.39938788,5.13669066,84.00329746,kinnow,20620.78
68.0,57.0,30.0,24.00796433,64.63488471,7.8010241,181.09948148,squash,18340.03
79.0,54.0,28.0,20.72724566,55.39818324,7.62435209,132.62024749,rice,5822.78
93.0,45.0,40.0,26.14266124,73.16193484,7.6572677,275.81692179,snakeguard,22034.6
74.0,41.0,29.0,25.6110186,70.2981443,5.76404582,205.73876767,dusterbeans,23258.17
86.0,57.0,36.0,21.56028838,73.62976793,5.20362749,82.30052596,groundnut,14842.96
94.0,39.0,24.0,21.06275274,74.95546066,6.14406801,176.67380987,cotton,2507.13
92.0,51.0,42.0,21.6869116,56.7205389,5.59406977,198.39232042,mustard,12532.44
60.0,45.0,22.0,22.39754597,64.34905768,6.40258597,101.96213602,kidneybeans,13029.99
77.0,36.0,41.0,26.32512897,68.14395763,6.29176841,230.34805332,roundgourd,16711.34
63.0,59.0,31.0,18.84876958,57.00668686,7.55068521,196.68731228,mustardoil,17208.1
75.0,40.0,42.0,24.89372709,78.39453284,6.16816693,70.38957967,amla,14466.07
81.0,51.0,31.0,19.67579194,64.19041529,7.00789003,97.62663731,zizyphus,14112.54
74.0,39.0,42.0,22.42477918,68.18267827,5.39953556,272.95439267,moongdal,11188.59
93.0,41.0,25.0,26.72967881,60.60603446,5.61346283,62.04115236,drychillies,20576.74
95.0,37.0,39.0,24.80310655,81.82631442,7.46924969,187.53016484,chickpea,22805.34
60.0,43.0,40.0,20.92629968,68.75297937,7.63617851,219.90284223,drumstick,17975.52
85.0,51.0,43.0,19.43419545,62.5087491,7.10614847,277.07823497,thinai,21315.11
90.0,36.0,42.0,25.32174337,60.44537851,6.5064225,117.77011375,greengram,12953.21
78.0,45.0,34.0,19.60753142,80.83294256,5.25992682,292.96143082,spongegourd,21324.23
84.0,54.0,24.0,18.97661043,62.09956628,7.34088674,189.27828409,elephantyam,23701.59
93.0,51.0,32.0,22.70485823,76.15605559,7.68851697,215.60170988,bengalgram,16887.19
97.0,39.0,35.0,21.7882105,69.78350688,6.90192613,296.69659614,tomato,38955.58
77.0,40.0,28.0,22.66859399,55.33625838,6.49055942,155.36222609,rajgir,23960.52
83.0,50.0,32.0,20.82755968,72.44896911,6.05971928,106.26447191,spongegourd,11033.12
79.0,44.0,40.0,26.13320339,71.97676753,7.32403649,127.48091074,peas,22236.04
94.0,46.0,43.0,24.98062375,59.38800463,5.78010636,173.59183139,tamarindfruit,23042.79
65.0,55.0,42.0,18.68619557,64.42068869,5.06355984,205.8603079,thinai,10870.54
88.0,40.0,35.0,22.05526938,81.27122983,7.37724312,69.11542074,whitepumpkin,12044.81
73.0,38.0,15.0,21.03357013,71.12146591,6.26170507,100.09252886,peppergarbled,14437.2
99.0,42.0,16.0,18.70041668,83.3331477,5.56348489,121.59111188,methileaves,18512.32
99.0,38.0,34.0,26.00974052,55.06757046,7.995964,213.25391247,wheat,4242.68
86.0,56.0,37.0,23.22322934,80.00496132,6.04182125,111.10135925,seam,10556.33
100.0,42.0,15.0,25.20814182,80.92201544,7.73808486,262.58395225,sapota,13071.09
78.0,50.0,44.0,20.68006678,74.04709887,5.52909906,127.5742455,groundnutseed,16273.65
69.0,57.0,35.0,20.74341167,55.7318162,7.0457891,137.42511916,mustard,12326.38
74.0,53.0,27.0,23.69988767,79.06221164,5.93456907,124.92659773,coconutoil,20383.0
81.0,47.0,32.0,26.37647771,61.77593159,5.58581883,259.33672567,moongdal,10605.54
62.0,52.0,24.0,21.01716209,71.16782714,6.95694217,159.87435586,tapioca,13341.26
100.0,40.0,28.0,18.10192868,80.511235,6.90648374,194.97643395,hybridcumbu,19185.59
79.0,47.0,41.0,18.74044316,80.59586015,6.34090637,89.8745791,brokenrice,2280.82
87.0,56.0,16.0,20.9134865,68.85409189,5.87679757,233.01568151,redgram,11121.62
77.0,37.0,23.0,18.64119869,68.58765007,7.16280803,297.56406301,rubber,11767.38
89.0,43.0,20.0,18.84908319,63.47878091,5.02186713,241.72244584,sapota,11023.44
75.0,51.0,26.0,23.07464298,72.92994012,5.59027748,202.13146204,sweetpotato,20152.13
77.0,54.0,36.0,19.26873698,66.10150058,6.92034392,195.79625902,peascod,18160.05
96.0,49.0,28.0,25.92292567,74.97962684,6.60480972,142.31343067,mustardoil,16641.51
97.0,59.0,43.0,21.75357982,61.18787978,5.85919157,235.13517899,ladiesfinger,13387.46
71.0,48.0,35.0,24.93191713,71.56238901,6.42844812,296.62522721,apple,18565.98
92.0,60.0,20.0,22.44842597,72.11405397,6.8845543,78.22091325,thinai,23224.49
68.0,56.0,20.0,23.82325591,80.56078103,7.81796054,141.76991312,maize,3765.8
74.0,48.0,15.0,18.84995537,70.37972579,7.09275681,162.8783393,sapota,20863.07
64.0,51.0,16.0,19.75489836,73.49647711,5.88341033,133.28041548,jaggery,24222.96
65.0,36.0,21.0,21.21404737,59.59925201,5.92316378,113.68264666,orange,15769.46
64.0,43.0,21.0,19.71166312,67.28949004,7.45074336,241.68322821,chickpea,23694.07
83.0,44.0,20.0,24.81588076,63.78407625,7.05578279,127.36973629,clusterbeans,10570.14
78.0,37.0,19.0,26.53100122,70.44083199,6.25496711,76.24728991,zizyphus,15899.25
99.0,41.0,40.0,22.18931541,75.49111991,6.72309798,102.31872287,chickpea,18710.14
75.0,51.0,19.0,23.27672333,60.89948567,6.72328748,256.4251295,lentil,22164.64
64.0,57.0,31.0,19.31869859,57.58059897,7.3194897,254.93528123,cashewnuts,20534.52
66.0,45.0,21.0,21.32056778,83.27689071,5.18465449,170.14720201,carrot,13522.72
92.0,53.0,36.0,20.60948637,75.42561856,7.85649191,134.02118418,capsicum,24105.15
77.0,57.0,32.0,19.45696438,74.47421151,7.33748842,212.57809928,wheat,3157.53
95.0,51.0,18.0,19.17686312,76.09416445,7.89155256,166.93506246,taramira,24116.84
94.0,47.0,24.0,20.42505319,61.08952088,5.96493916,148.7416705,elephatyam,13852.05
72.0,53.0,24.0,19.63666452,73.27025259,6.3710316,116.95431222,capsicum,24431.85
99.0,51.0,29.0,18.07898394,55.41610954,5.09224796,252.31374195,amaranthus,12579.52
68.0,43.0,30.0,19.98197656,84.29824992,7.73411431,184.47879435,dusterbeans,12024.18
80.0,50.0,23.0,18.86409503,78.62256745,7.91361738,221.43012559,redgram,22422.35
77.0,44.0,43.0,25.70270525,66.67151086,7.55680434,181.4625117,sweetpumpkin,18001.76
65.0,47.0,23.0,19.7403255,71.74664865,7.71745197,201.65420797,cauliflower,14906.97
71.0,36.0,30.0,26.36014659,56.84406294,6.75444862,122.25306263,betalleaves,22772.44
60.0,49.0,37.0,20.65098416,76.06355273,6.89558541,181.84175818,spongegourd,16993.6
76.0,54.0,33.0,26.91427809,56.48110484,7.86778958,204.03953575,potato,24371.22
80.0,46.0,36.0,19.64632363,69.0015413,6.14036439,80.53798072,guava,11311.46
86.0,50.0,41.0,26.43625934,65.05676823,7.64706049,279.1482168,grapes,25036.42
76.0,51.0,27.0,20.6587743,70.61428715,5.99559964,166.3810412,betalleaves,22053.71
61.0,48.0,31.0,18.09973893,76.0806385,5.21125104,159.24677132,masurdal,10975.57
75.0,53.0,39.0,21.33780865,83.6990659,6.25248575,172.03489584,sesamum,21167.87
74.0,50.0,22.0,20.9633036,64.680679,7.08919105,91.53315119,coffee,1163.75
97.0,58.0,44.0,24.54420367,60.20381567,6.65452524,72.86017942,greengram,10225.54
64.0,58.0,42.0,20.17995639,78.29947369,5.16614552,288.27733833,watermelon,10339.77
68.0,42.0,25.0,25.22646088,70.24568477,7.87960524,149.31693862,knoolkhol,14585.73
69.0,49.0,30.0,26.00842728,65.23820916,5.76479517,114.66802404,horsegram,17744.01
79.0,52.0,35.0,21.17906338,77.00173632,6.61305097,257.87872904,redgram,24436.83
81.0,40.0,41.0,26.01628289,64.49951921,7.63459683,287.25166187,zizyphus,14612.99
71.0,45.0,19.0,19.82412317,62.1823458,6.30581242,146.1158036,pineapple,20460.58
98.0,50.0,38.0,20.79451241,84.95456995,5.95163573,109.99577349,ghee,24869.49
95.0,58.0,43.0,24.07430629,67.1224058,7.47078456,71.13586452,peppergarbled,15161.12
87.0,50.0,22.0,21.75524341,66.04320242,5.76819598,68.03620246,colacasia,14149.71
75.0,56.0,34.0,22.1057399,74.2336791,5.9761656,289.62620101,redgram,15217.5
90.0,53.0,37.0,26.19332126,63.34505361,6.98215415,269.3197148,arecanut,16320.13
64.0,56.0,30.0,19.51889332,65.59425797,5.27538024,142.16168136,amla,20293.28
93.0,44.0,37.0,24.9636754,82.63590221,5.08431796,229.51601803,muskmelon,14112.91
65.0,46.0,31.0,23.94867452,81.90179918,7.82676459,285.96722954,nigerseed,16191.71
97.0,43.0,31.0,24.91795382,61.16716519,6.56582079,151.80257183,chillycapsicum,19631.11
78.0,52.0,24.0,18.85821172,77.03604068,7.19052615,228.88904135,lemon,17713.76
95.0,37.0,26.0,23.36619403,61.41974429,5.08502865,181.87548858,leafyvegetable,24320.57
65.0,58.0,28.0,19.65150493,63.71570521,5.63569193,193.69483126,sweetpotato,17985.32
86.0,53.0,44.0,21.51555266,70.45441933,7.61452658,161.37507847,watermelon,20299.24
99.0,44.0,41.0,19.3729185,61.84951962,7.93299413,195.87767098,whitepumpkin,18148.43
93.0,56.0,21.0,25.22573517,59.91236921,6.56292271,266.24100318,pigeonpea,24219.08
91.0,44.0,23.0,24.95084703,79.73271017,5.07416331,174.57577335,amaranthus,11196.47
67.0,43.0,39.0,20.05943319,62.31284844,7.85039584,170.45932778,varagu,24675.84
76.0,41.0,34.0,18.80241281,68.86457544,5.18179512,231.98163419,arecanut,22931.11
82.0,38.0,21.0,24.44718493,57.6227446,7.98197124,215.25496397,garlic,1497.27
93.0,38.0,27.0,21.18869468,66.69308921,5.3208145,78.46414542,nigerseed,20179.67
62.0,41.0,17.0,26.41522296,74.63885695,5.8694897,173.28374678,moathdal,17738.88
96.0,38.0,29.0,24.28966387,80.86224216,7.85397091,230.18280895,cabbage,19261.17
68.0,51.0,44.0,19.68803556,78.50209568,5.63303723,247.98008308,zizyphus,18030.82
80.0,41.0,28.0,24.63528713,84.77078527,7.00140638,221.28506969,zizyphus,11349.71
70.0,42.0,35.0,19.07954933,75.98115091,5.66615608,200.82189969,potato,16356.42
62.0,59.0,17.0,21.39843399,61.45552501,6.20539816,234.59386522,nigerseed,13962.5
82.0,53.0,23.0,23.63285552,75.55872802,7.02741711,159.59969116,bottlegourd,24723.53
94.0,41.0,36.0,21.34422121,79.61772099,7.49831071,115.84167295,maize,3473.59
71.0,36.0,39.0,19.91180939,82.91202148,7.28764873,261.1664549,banana,28073.16
99.0,54.0,20.0,19.92454589,64.71937831,5.28377204,65.13388713,orange,29985.37
94.0,51.0,33.0,19.37297219,60.45387806,7.39413059,157.43983642,cashewnuts,21272.74
94.0,35.0,34.0,22.13569428,55.43570021,7.45583835,109.16547738,onion,26562.68
67.0,42.0,36.0,19.83858975,72.41977827,6.48625983,160.19324823,greenpeas,17649.62
74.0,41.0,31.0,25.39098152,68.18647531,7.39560861,95.65639993,cashewnuts,21331.84
89.0,48.0,17.0,22.6828902,82.5333097,7.26899566,162.97505612,cowpea,18623.58
63.0,55.0,41.0,21.95503753,59.11061734,7.20571681,123.49837981,beans,10193.36
72.0,40.0,23.0,26.5888399,74.08433955,7.20903513,252.89881236,tamarindfruit,12561.67
81.0,42.0,20.0,18.3464286,80.05948804,5.75635468,113.69082354,raddish,12676.94
62.0,40.0,20.0,24.90650487,55.47899736,6.37244804,128.15800693,peppergarbled,15146.44
61.0,55.0,44.0,26.86474095,66.34745911,5.52523806,158.52537679,spongegourd,15324.69
100.0,37.0,22.0,19.34586759,72.943549,5.34855314,260.07905702,chholia,22471.76
69.0,45.0,28.0,24.08292571,62.7310635,5.61677763,155.07048023,bengalgram,17529.38
88.0,45.0,37.0,23.31285167,73.9836664,7.455347,208.72384172,sugar,69244.04
86.0,45.0,16.0,18.54457103,57.96145929,7.42976983,134.32960372,karamani,16221.55
93.0,52.0,39.0,24.81815277,73.40459607,6.57303349,104.95645861,drumstick,21764.8
65.0,49.0,16.0,19.69715656,60.86681312,6.17513414,183.51368102,drumstick,10091.92
67.0,40.0,26.0,23.55738821,76.38974156,5.95102082,102.2192846,jowar,18254.82
70.0,54.0,33.0,22.71119812,67.47025244,5.20536217,147.34726215,seam,13361.41
61.0,45.0,45.0,20.68417572,57.72598456,6.66253015,178.42992383,amorphophallus,12171.45
63.0,44.0,19.0,26.68166675,58.52368258,6.18864101,255.5190464,spongegourd,19513.41
72.0,38.0,17.0,23.64492198,60.53022677,7.15650976,91.21203962,lime,15969.33
94.0,53.0,23.0,24.33482229,81.21629605,5.08989873,218.51616078,lentil,13360.29
95.0,42.0,18.0,19.63276706,73.7498613,6.40525167,109.45831927,snakeguard,24467.12
96.0,47.0,29.0,18.26768436,69.18299907,5.63170251,294.28505431,knoolkhol,24165.64
