N,P,K,temperature,humidity,pH,rainfall,state,soil_type,crop,crop_price
69.0,43.0,23.0,23.49365671,82.43470435,7.27147294,225.70737532,Uttar Pradesh,Laterite Soil,masurdal,1269.73
78.0,50.0,18.0,25.82318801,60.53570209,6.77716187,176.9882107,Telangana,Red Soil,kidneybeans,2919.27
92.0,49.0,43.0,24.09425339,75.10782091,5.01774183,126.21758625,Sikkim,Desert Soil,horsegram,2330.38
70.0,59.0,31.0,19.51191321,81.69490529,6.71379065,164.65803308,Odisha,Saline Soil,longmelon,1615.98
61.0,49.0,20.0,25.67466941,60.22800805,5.48719747,182.25895136,Tamil Nadu,Red Soil,moongdal,2554.3
77.0,60.0,24.0,24.45913645,61.16155533,6.33682186,97.76686925,Haryana,Red Soil,snakeguard,1190.0
95.0,49.0,41.0,26.33733154,63.85305736,6.58156553,124.67494706,Punjab,Saline Soil,cashewnuts,1477.88
96.0,41.0,42.0,20.65051845,80.06465113,7.70182153,249.93535432,Tamil Nadu,Laterite Soil,pigeonpeas,2435.77
79.0,59.0,43.0,19.16553739,56.88416441,6.44157822,107.87039179,Madhya Pradesh,Mountain Soil,gingellyoil,1399.86
71.0,43.0,28.0,18.8413364,75.41935871,7.57763379,218.99453242,Mizoram,Coastal Soil,mint,1379.72
95.0,51.0,38.0,25.58497775,73.74080464,7.99597203,242.41002012,Arunachal Pradesh,Coastal Soil,knoolkhol,2114.54
90.0,45.0,24.0,19.38929729,67.93914083,6.34125562,159.18710232,Tamil Nadu,Red Soil,seemebadnekai,2989.37
75.0,37.0,35.0,20.47628136,75.88799245,7.80669557,218.65584659,Karnataka,Laterite Soil,rubber,2898.65
91.0,57.0,34.0,19.53932745,68.12815207,5.98480617,97.032882,Arunachal Pradesh,Forest Soil,corrianderseed,1828.95
89.0,41.0,42.0,23.64267862,59.63573779,6.88242125,299.0171976,Jharkhand,Laterite Soil,clusterbeans,1290.17
86.0,46.0,15.0,23.53504381,65.88984189,5.92389189,137.68765829,Maharashtra,Coastal Soil,cucumber,1374.98
61.0,60.0,39.0,19.70249828,65.96546464,6.41350825,197.00072518,Kerala,Black Soil,chickpea,2533.91
64.0,53.0,16.0,26.24055102,80.48528223,5.69350654,184.52535817,Assam,Coastal Soil,colacasia,2371.02
61.0,36.0,31.0,18.62640352,78.0748045,5.64132019,72.79015576,Assam,Laterite Soil,rubber,1861.78
70.0,46.0,39.0,25.45994434,61.31449105,6.86688135,175.13212389,Bihar,Mountain Soil,mango,7085.21
74.0,54.0,42.0,21.62761698,79.05680944,5.7065772,226.21227715,Arunachal Pradesh,Red Soil,nigerseed,2614.12
86.0,46.0,31.0,25.50696337,71.67209696,6.85221441,109.75860093,Tamil Nadu,Laterite Soil,turdal,2360.38
83.0,52.0,33.0,20.64970885,79.48577162,6.13207,259.01969997,Madhya Pradesh,Mountain Soil,squash,1358.66
80.0,59.0,30.0,21.38484565,57.05057694,6.34689488,191.55168942,Himachal Pradesh,Peaty Soil,betalleaves,2661.05
82.0,39.0,42.0,19.69085756,55.55535714,5.27604264,112.07160808,Tamil Nadu,Alluvial Soil,brokenrice,2064.02
96.0,55.0,15.0,24.85794355,66.99945398,6.59931032,101.2445857,Rajasthan,Alluvial Soil,maidaatta,1914.77
69.0,40.0,40.0,22.7809069,72.40788824,6.78520403,277.4042201,Kerala,Peaty Soil,apple,3450.29
68.0,52.0,36.0,20.36013274,76.02981837,6.62398293,296.40424047,Punjab,Mountain Soil,peascod,2304.84
63.0,56.0,24.0,19.58844882,58.77425274,5.2954168,102.11797975,Sikkim,Red Soil,dusterbeans,1820.47
68.0,56.0,33.0,25.81927516,62.43062585,5.67004946,193.41849103,Maharashtra,Saline Soil,maize,2104.55
74.0,43.0,44.0,19.4754583,83.64015976,7.11988711,96.61617022,Sikkim,Laterite Soil,castorseed,2471.14
78.0,43.0,27.0,19.20971765,73.43663086,7.4017551,89.08135879,Madhya Pradesh,Coastal Soil,blackgram,1081.42
74.0,35.0,29.0,25.1597167,79.97829337,7.7574697,296.85566131,Jharkhand,Red Soil,moathdal,2092.42
90.0,44.0,34.0,24.99290255,56.26577586,5.52830147,159.78319104,Jharkhand,Forest Soil,drychillies,1000.32
98.0,47.0,31.0,25.62546792,55.82347783,7.20699912,62.11459372,Uttar Pradesh,Alluvial Soil,varagu,2341.78
78.0,56.0,22.0,25.80509862,56.75971237,5.57749653,290.79832247,Arunachal Pradesh,Mountain Soil,garlic,5885.86
87.0,60.0,40.0,19.17201796,78.99199318,6.44653278,209.27792488,Jharkhand,Forest Soil,ragi,2791.72
77.0,39.0,42.0,20.21686711,74.77086129,7.05043252,94.16490385,Karnataka,Red Soil,jowar,1652.93
80.0,53.0,27.0,24.22767368,58.27846851,5.99165581,119.87975603,Chhattisgarh,Alluvial Soil,elephatyam,1083.69
74.0,50.0,35.0,26.50273115,64.23485121,6.67263026,197.59586674,Odisha,Alluvial Soil,wheat,3363.71
84.0,46.0,37.0,22.1986628,77.65390258,5.06055692,89.94270752,Bihar,Black Soil,seemebadnekai,2359.85
67.0,54.0,40.0,20.33255368,76.74389633,5.37899208,252.69222455,Andhra Pradesh,Mountain Soil,colacasia,2864.95
67.0,49.0,29.0,21.97874583,73.27481435,5.31386853,229.76169663,Madhya Pradesh,Saline Soil,cauliflower,1427.22
63.0,48.0,25.0,26.7862826,56.54400114,6.77912364,84.33183193,Punjab,Laterite Soil,kinnow,2069.24
92.0,37.0,34.0,23.0010384,56.47722132,7.59598673,75.69328609,Punjab,Red Soil,kinnow,2342.31
100.0,58.0,16.0,20.79421221,55.91670398,7.20591287,283.58714172,Kerala,Red Soil,sugar,2862.4
83.0,59.0,21.0,26.86398404,75.69821604,7.52780892,228.76739702,Tripura,Mountain Soil,coconutoil,2771.27
81.0,50.0,21.0,26.97805169,62.12091408,6.59502804,195.02127821,Himachal Pradesh,Saline Soil,frenchbeans,1169.11
81.0,59.0,16.0,19.85673867,65.02144866,6.04714329,131.56589349,Assam,Alluvial Soil,hybridcumbu,1750.0
83.0,49.0,34.0,19.34460991,58.25558882,5.60221474,195.18623953,Odisha,Black Soil,groundnut,1010.91
83.0,51.0,33.0,19.98404944,68.38710016,6.66660696,164.9056465,Karnataka,Desert Soil,paddy,2100.49
87.0,45.0,29.0,24.50373981,82.74924497,7.35572989,236.43061669,Chhattisgarh,Laterite Soil,cabbage,1934.26
99.0,51.0,21.0,23.67377427,82.46958577,7.05300092,130.06929178,Tamil Nadu,Alluvial Soil,mothbeans,2911.76
86.0,45.0,42.0,18.67679913,55.85412151,6.56267568,276.22700658,Karnataka,Peaty Soil,chillycapsicum,2473.86
88.0,36.0,39.0,21.75235853,75.51808369,6.22030087,177.66857972,Rajasthan,Mountain Soil,corrianderseed,2465.86
72.0,40.0,29.0,21.03714747,80.35862321,6.06032425,188.90386426,Tripura,Saline Soil,rajgir,1223.67
95.0,44.0,18.0,22.01064597,61.72832227,6.13064569,170.48421132,Uttar Pradesh,Forest Soil,garlic,7175.08
96.0,42.0,38.0,24.31449697,71.00451502,6.28699871,250.40460527,Goa,Mountain Soil,mothbeans,2132.24
93.0,53.0,34.0,23.76207963,61.4470763,7.2801645,255.02608089,Sikkim,Black Soil,rajgir,1467.15
72.0,52.0,29.0,24.68333363,67.8994242,5.62210165,260.42578921,Maharashtra,Mountain Soil,moathdal,1340.95
79.0,56.0,37.0,25.0017469,58.66523979,7.84473211,61.77598602,Goa,Saline Soil,linseed,2869.06
62.0,50.0,18.0,18.45315323,75.2557403,5.31094471,166.60865854,Nagaland,Desert Soil,amphophalus,2150.13
95.0,60.0,23.0,26.487069,82.90560349,5.12145957,259.5419895,Andhra Pradesh,Alluvial Soil,wheat,2626.92
82.0,36.0,30.0,23.46871447,79.87609718,7.70485361,263.01299597,Rajasthan,Saline Soil,amorphophallus,1953.44
68.0,43.0,29.0,18.22325569,56.70182875,5.23650748,66.73905296,Tamil Nadu,Desert Soil,tapioca,1667.03
91.0,38.0,32.0,19.9574539,60.24933702,7.27495431,131.29372541,Mizoram,Mountain Soil,lentil,2902.17
67.0,40.0,42.0,26.40653918,58.28786764,6.05696833,286.90464494,Assam,Saline Soil,amphophalus,2201.56
86.0,48.0,17.0,25.79063756,71.44372667,6.19366046,145.50063536,West Bengal,Coastal Soil,amla,2688.2
95.0,54.0,35.0,21.85354017,71.91324189,7.50875902,78.83801188,Manipur,Laterite Soil,turdal,2894.11
67.0,39.0,41.0,19.26227122,78.81363745,5.8711515,147.50868227,Manipur,Mountain Soil,apple,7081.83
77.0,47.0,32.0,26.16836414,57.16634087,5.20302102,252.18136652,Odisha,Forest Soil,potato,881.78
91.0,38.0,41.0,22.44647749,80.77730489,7.99101651,239.80173662,West Bengal,Saline Soil,taramira,2090.88
78.0,52.0,31.0,19.93179133,80.86464566,6.41662523,192.41924637,Uttar Pradesh,Forest Soil,coconutoil,2814.77
70.0,41.0,29.0,23.28556537,64.56181565,5.23656299,177.02255575,Haryana,Black Soil,coffee,21206.08
78.0,59.0,36.0,19.23709046,81.61197266,6.74856154,206.9120593,Maharashtra,Mountain Soil,plum,2336.6
82.0,47.0,19.0,25.13530863,79.73510382,6.03403436,74.22732448,Tamil Nadu,Black Soil,cumbu,2275.78
74.0,59.0,23.0,24.95272611,68.86672576,5.74880752,189.24903323,Madhya Pradesh,Forest Soil,ashgourd,2522.88
85.0,38.0,30.0,20.87297106,65.44380874,5.9082152,100.35598629,Himachal Pradesh,Desert Soil,ragi,2754.13
66.0,36.0,45.0,24.8890879,77.18420748,7.68758352,260.16652833,Bihar,Alluvial Soil,orange,6580.4
63.0,44.0,37.0,26.84566733,76.89506928,6.39579589,81.04220068,Goa,Saline Soil,leafyvegetable,1860.09
93.0,42.0,44.0,22.45268072,60.61998429,6.05801577,258.89066457,Madhya Pradesh,Desert Soil,redgram,2993.13
64.0,47.0,26.0,23.50409028,77.01727035,5.25789133,136.57159502,Uttar Pradesh,Red Soil,methileaves,1036.74
76.0,37.0,35.0,19.50344051,67.77389695,6.4894242,276.30118161,Bihar,Forest Soil,ridgegourd,2185.53
64.0,42.0,26.0,19.0540843,63.26771117,7.39128716,136.0803409,Arunachal Pradesh,Coastal Soil,cowpea,1564.59
63.0,35.0,17.0,26.99755146,55.25302233,5.72356114,73.05998184,Tamil Nadu,Mountain Soil,horsegram,2825.63
90.0,57.0,33.0,23.50400123,75.59469758,7.05351529,61.77910102,Arunachal Pradesh,Coastal Soil,elephantyam,1524.01
84.0,59.0,36.0,20.62779498,73.43964722,5.00889113,253.42733957,Odisha,Peaty Soil,zizyphus,1971.19
90.0,59.0,40.0,19.35814534,70.59162849,7.28385128,276.82443946,Rajasthan,Laterite Soil,onion,2577.87
77.0,49.0,25.0,24.1625562,71.73244677,6.35685454,116.04453822,Andhra Pradesh,Forest Soil,beetroot,1891.02
79.0,59.0,39.0,25.437974,68.96585511,7.71657181,176.68500694,Chhattisgarh,Mountain Soil,jowar,2021.61
100.0,56.0,15.0,24.40132427,71.25709491,7.86842971,206.64479458,Karnataka,Black Soil,guava,1651.27
76.0,38.0,45.0,26.63860462,59.37776657,5.25767223,290.56165441,Maharashtra,Forest Soil,frenchbeans,1858.31
85.0,53.0,21.0,26.30676507,58.68310981,6.42318787,292.09607476,West Bengal,Laterite Soil,dusterbeans,2859.23
62.0,37.0,35.0,24.370469,58.88538041,7.72228966,228.06578578,Mizoram,Alluvial Soil,rajgir,1778.93
69.0,40.0,18.0,25.06923534,79.96045291,5.95573588,279.53933204,Odisha,Coastal Soil,linseed,2470.49
99.0,38.0,43.0,20.87160018,62.72295452,7.88752723,239.43780837,Manipur,Mountain Soil,muskmelon,2665.25
85.0,43.0,38.0,21.56037053,59.67722695,5.14533389,203.55311652,Manipur,Peaty Soil,varagu,1422.63
85.0,45.0,30.0,26.68883992,60.45445385,5.07949907,149.2505589,Kerala,Mountain Soil,seam,1467.02
76.0,40.0,43.0,21.40074338,62.41606014,7.81034464,166.59794924,Mizoram,Mountain Soil,varagu,1386.01
92.0,38.0,40.0,18.74053805,66.25340197,6.86936836,247.10602191,Tamil Nadu,Saline Soil,peppergarbled,2743.21
65.0,44.0,41.0,20.16682034,55.43494667,5.93840024,262.28985785,Meghalaya,Black Soil,mothbeans,1049.66
71.0,43.0,19.0,26.48409161,83.03984851,5.18471303,281.27529724,Uttar Pradesh,Desert Soil,peas,2539.43
93.0,43.0,16.0,19.71407813,57.41144335,6.82686856,166.86734348,Andhra Pradesh,Laterite Soil,mothbeans,1537.83
73.0,51.0,42.0,19.17483114,60.58421186,7.19143012,271.67098794,Tamil Nadu,Red Soil,mustardoil,1281.81
79.0,58.0,21.0,26.88420636,61.50581711,7.21673682,230.26998415,Tripura,Forest Soil,grapes,5384.55
81.0,50.0,28.0,22.08579941,62.39211282,7.44706623,259.47345618,Karnataka,Saline Soil,ragi,1775.49
65.0,58.0,33.0,18.28402571,78.34322023,5.05578383,236.3198075,Tamil Nadu,Forest Soil,greenpeas,1735.74
68.0,44.0,28.0,24.64608754,70.68640872,6.90469516,129.72860071,Jharkhand,Red Soil,pear,1970.69
70.0,37.0,35.0,23.2409095,83.87417242,6.46733771,209.49039044,Punjab,Laterite Soil,chillycapsicum,1025.18
98.0,55.0,25.0,23.61823536,55.97587189,5.17458763,286.49354249,Arunachal Pradesh,Forest Soil,drumstick,2231.1
86.0,48.0,45.0,22.28424062,79.56838599,6.57952186,120.86026025,Karnataka,Red Soil,ginger,13175.59
80.0,56.0,16.0,19.5972435,79.88330336,7.94488089,139.01290242,Madhya Pradesh,Alluvial Soil,karamani,1013.68
86.0,52.0,38.0,24.9996635,81.59917464,6.87695907,160.15694477,Gujarat,Black Soil,moathdal,1216.07
72.0,60.0,44.0,25.30646597,66.84244438,5.06809349,213.92741631,Goa,Desert Soil,seam,1885.81
84.0,54.0,31.0,24.79329629,78.95573259,7.40761842,208.27129133,Karnataka,Coastal Soil,roundgourd,1077.09
62.0,48.0,22.0,20.15111267,71.68497976,7.79114931,235.35048495,Himachal Pradesh,Peaty Soil,masurdal,2591.47
85.0,59.0,31.0,20.93943033,76.75152167,5.28097998,273.45203394,Bihar,Black Soil,greenchilli,2955.72
96.0,43.0,30.0,19.94888802,83.06202912,6.25195146,169.28430198,Odisha,Alluvial Soil,zizyphus,1975.82
97.0,50.0,18.0,23.26274165,57.3634978,7.65719855,206.6137891,Chhattisgarh,Forest Soil,greenbanana,1414.86
84.0,39.0,16.0,21.6945933,62.57715206,6.93676536,268.65942585,Gujarat,Coastal Soil,brinjal,2675.18
62.0,50.0,21.0,23.95750002,78.5355957,7.31449167,298.48327743,West Bengal,Black Soil,drychillies,1540.32
67.0,59.0,36.0,23.69096842,82.07059758,7.45726415,116.52023358,Maharashtra,Saline Soil,mustard,1252.61
77.0,60.0,34.0,24.42657834,58.94844919,5.19027584,218.10661229,Maharashtra,Desert Soil,rajgir,2941.58
67.0,55.0,33.0,20.61484315,56.66820819,6.42602871,130.64280319,Arunachal Pradesh,Mountain Soil,ghee,2691.39
80.0,46.0,37.0,25.76264288,72.24123843,7.73918547,167.68604694,Uttarakhand,Red Soil,ragi,2791.42
79.0,53.0,38.0,19.63504372,61.84101744,5.37117333,65.02771885,Himachal Pradesh,Alluvial Soil,tomato,1382.29
73.0,41.0,37.0,20.11356515,62.43664105,7.54326155,191.39834516,Assam,Alluvial Soil,spongegourd,2989.35
84.0,56.0,34.0,26.2311658,82.01258456,7.90254532,95.55554841,Chhattisgarh,Alluvial Soil,maize,1994.26
73.0,45.0,24.0,20.09189199,77.5244599,7.09867868,156.59025589,Tripura,Red Soil,brokenrice,2431.3
77.0,44.0,26.0,19.11152596,76.14464664,5.22309192,174.12748123,Nagaland,Coastal Soil,plum,1867.01
81.0,39.0,40.0,23.12188339,84.95449088,6.66543625,211.02391998,Karnataka,Red Soil,muskmelon,1236.87
95.0,42.0,15.0,23.24051971,71.71832713,6.65881377,240.00518265,Goa,Red Soil,urddal,1989.73
68.0,58.0,45.0,18.63934416,71.67457285,6.36289812,71.88189169,Manipur,Peaty Soil,rice,1894.59
84.0,52.0,38.0,23.67273006,64.84445794,5.9347164,63.32920294,Uttarakhand,Forest Soil,copra,2442.47
95.0,42.0,42.0,20.02321698,57.52420527,5.72050401,258.52447078,Punjab,Red Soil,amaranthus,2703.11
86.0,35.0,30.0,18.61172487,58.71850462,7.71154198,145.33606707,Jharkhand,Coastal Soil,hybridcumbu,1065.44
89.0,51.0,22.0,23.08927122,66.33683149,5.19714917,131.83832667,Gujarat,Coastal Soil,redgram,2558.06
67.0,38.0,16.0,22.84102179,71.08873674,6.20148498,279.31718108,Punjab,Coastal Soil,mothbeans,2063.49
83.0,50.0,24.0,19.23421023,55.76931469,5.5595231,284.78581658,Himachal Pradesh,Peaty Soil,cashewnuts,2130.52
63.0,41.0,39.0,25.21304528,75.22383517,5.99277003,238.90820854,Arunachal Pradesh,Alluvial Soil,kidneybeans,2837.66
91.0,40.0,20.0,24.852187,81.66751223,6.28937296,119.51554589,Tripura,Alluvial Soil,orange,7263.06
95.0,38.0,28.0,19.60723633,55.48227472,7.07839682,115.07813182,Himachal Pradesh,Coastal Soil,pigeonpea,1256.33
88.0,50.0,43.0,26.01734156,70.94026412,7.67577792,204.52442747,Punjab,Laterite Soil,chanadal,2016.72
82.0,58.0,40.0,24.52747171,70.94581053,5.81976427,192.1641859,Telangana,Forest Soil,amaranthus,2105.73
90.0,40.0,24.0,24.54188355,66.77997292,5.72545808,275.01810516,Sikkim,Laterite Soil,copra,1576.36
79.0,38.0,22.0,23.44342465,78.95779788,7.78965719,103.89154692,Odisha,Alluvial Soil,betalleaves,1458.58
85.0,55.0,23.0,19.38520853,61.242505,6.51561969,278.75938799,Maharashtra,Alluvial Soil,ladiesfinger,2569.78
64.0,48.0,42.0,26.88456853,71.24924858,5.81305322,92.81639977,Madhya Pradesh,Saline Soil,cucumber,2382.89
73.0,51.0,31.0,26.89355867,73.02426401,6.40191463,112.34040005,Haryana,Mountain Soil,coffee,24862.73
77.0,46.0,18.0,26.24228509,59.61840228,7.33188192,106.8152926,Andhra Pradesh,Mountain Soil,suratbeans,2849.31
65.0,37.0,31.0,18.13972823,68.59745311,5.83570229,234.458212,Chhattisgarh,Desert Soil,capsicum,1093.01
82.0,40.0,37.0,26.13588491,66.00732972,7.20163152,252.1949347,Bihar,Alluvial Soil,mustardoil,2164.33
71.0,51.0,26.0,25.11914401,75.28137932,5.38746921,270.69986218,Maharashtra,Peaty Soil,cucumber,2005.04
95.0,55.0,25.0,26.87728234,72.13779943,6.94220654,238.56859718,Haryana,Saline Soil,greenchilli,2689.78
93.0,50.0,34.0,23.09773175,55.82191149,5.71829333,226.43138168,Andhra Pradesh,Forest Soil,peas,1951.65
93.0,46.0,20.0,18.32154692,74.98682376,7.04371153,130.07743726,Manipur,Alluvial Soil,pigeonpeas,1725.39
62.0,52.0,42.0,19.38628917,79.24601923,6.38224875,74.14156619,West Bengal,Desert Soil,beetroot,1333.38
64.0,36.0,15.0,25.77995491,83.84135285,5.43866805,182.18232657,Tamil Nadu,Laterite Soil,sweetpotato,810.22
81.0,52.0,44.0,20.72703301,63.68620693,5.33174423,126.05038193,Uttarakhand,Mountain Soil,papaya,2082.71
75.0,47.0,26.0,26.4009734,64.78435764,6.73917946,148.23445315,Arunachal Pradesh,Coastal Soil,littlegourd,2341.36
75.0,42.0,34.0,18.17136437,69.76954886,7.47147659,188.02508527,Odisha,Black Soil,amla,1580.03
78.0,38.0,16.0,23.24834351,66.86765237,6.32401495,156.317269,Madhya Pradesh,Alluvial Soil,pumpkin,2562.27
76.0,40.0,18.0,22.49511116,59.26205506,5.10557629,147.48751487,Andhra Pradesh,Mountain Soil,ragi,1508.94
82.0,56.0,41.0,19.28178619,83.50377446,6.18121263,142.43463559,Nagaland,Laterite Soil,jute,1382.17
97.0,36.0,35.0,25.39331299,66.77393824,5.55383575,203.85030354,Uttarakhand,Alluvial Soil,beetroot,1580.71
84.0,50.0,35.0,18.37291515,56.12758232,6.48140788,101.36909607,Himachal Pradesh,Coastal Soil,raddish,1690.82
91.0,60.0,36.0,24.56752281,75.30034551,6.06961169,161.50409351,Uttarakhand,Mountain Soil,cowpea,2957.54
75.0,37.0,27.0,21.06765183,79.21316605,6.67817602,278.01944118,Gujarat,Mountain Soil,coconutoil,1032.88
74.0,42.0,29.0,20.5147173,81.28899048,5.48731008,291.97333522,Manipur,Mountain Soil,amorphophallus,1962.63
76.0,53.0,39.0,18.54465998,60.0354258,7.5750412,65.32014364,Tripura,Saline Soil,tapioca,1868.18
79.0,59.0,42.0,24.80783179,83.29286342,5.29753858,91.00745956,West Bengal,Alluvial Soil,greenavare,2545.54
64.0,58.0,45.0,25.91637124,73.18224505,7.95251984,117.39316407,Maharashtra,Black Soil,wheatatta,2611.38
76.0,53.0,28.0,25.02096469,63.32089767,6.71629621,187.02186851,Andhra Pradesh,Black Soil,peas,2395.55
87.0,52.0,15.0,22.97837504,77.527754,5.02342784,179.68048985,Uttar Pradesh,Forest Soil,thinai,2780.45
80.0,49.0,30.0,18.74232379,82.32997046,7.62861024,189.67342548,Odisha,Saline Soil,corrianderseed,2220.89
99.0,41.0,28.0,18.9255255,59.18772041,5.44446148,230.79913075,Andhra Pradesh,Forest Soil,turnip,1560.84
78.0,35.0,25.0,19.31723301,57.39324376,5.05645921,159.38243605,Andhra Pradesh,Desert Soil,chholia,2016.0
88.0,57.0,26.0,26.24905997,71.32886028,5.38032023,108.16973395,Punjab,Mountain Soil,sapota,1790.3
71.0,39.0,34.0,22.13648169,55.90236779,6.29608504,65.26031688,Meghalaya,Laterite Soil,raddish,2519.93
82.0,53.0,28.0,19.67246546,73.56444801,7.25349168,223.1898747,Maharashtra,Black Soil,ladiesfinger,2885.71
86.0,50.0,28.0,21.79432544,55.70424765,6.56714096,245.30424374,Jharkhand,Mountain Soil,thinai,1473.6
77.0,37.0,41.0,22.64454418,63.41419293,6.54687803,261.64824684,Himachal Pradesh,Desert Soil,paddy,2172.72
71.0,43.0,32.0,19.7581161,68.20702674,7.96290169,265.85737355,Maharashtra,Black Soil,linseed,1647.16
65.0,55.0,17.0,24.94208997,81.43249323,6.89580058,120.51740163,Bihar,Black Soil,cowpea,1871.21
74.0,41.0,31.0,21.23972622,72.07929179,7.32458687,212.91616057,Maharashtra,Laterite Soil,orange,5189.76
63.0,53.0,26.0,18.00614196,65.55679825,6.08455135,219.71142891,Rajasthan,Red Soil,turdal,2752.87
66.0,40.0,22.0,21.53016794,58.9974982,6.88983444,222.99392779,Gujarat,Peaty Soil,orange,6503.77
68.0,57.0,28.0,19.48111524,68.87594919,6.12339787,224.82300942,Gujarat,Coastal Soil,castorseed,2976.22
96.0,51.0,45.0,22.53317516,73.67482026,5.80368409,207.26551171,West Bengal,Saline Soil,cabbage,2056.62
70.0,58.0,20.0,24.08595942,60.84445911,6.37923602,265.1930999,Sikkim,Saline Soil,arecanut,2799.88
67.0,46.0,26.0,25.01251613,81.69761179,7.84938328,89.43896695,Bihar,Saline Soil,linseed,2406.66
81.0,39.0,35.0,22.98396965,67.1367951,5.54790194,103.07673619,Maharashtra,Desert Soil,parval,2514.4
95.0,54.0,35.0,22.68600958,69.20008664,7.12093765,194.24923019,Nagaland,Laterite Soil,masurdal,2705.49
77.0,46.0,26.0,23.52723822,69.60902191,5.28305194,203.52905931,Andhra Pradesh,Red Soil,tendercoconut,2224.84
72.0,49.0,34.0,26.69055138,64.7903098,5.48047834,147.12115997,Manipur,Coastal Soil,amorphophallus,2826.79
92.0,50.0,18.0,25.60669986,71.41917327,7.52575841,289.78968089,Maharashtra,Mountain Soil,turdal,2680.13
71.0,38.0,27.0,25.92829473,62.1811866,6.70756601,171.40387281,Rajasthan,Forest Soil,pigeonpea,1061.7
69.0,44.0,28.0,21.43348362,58.73253697,5.32108926,230.51822528,Jharkhand,Red Soil,maize,1919.7
64.0,45.0,41.0,19.34869616,56.87174506,6.71002871,297.99230944,Himachal Pradesh,Red Soil,squash,2220.15
97.0,38.0,27.0,23.18430893,82.29336386,6.89304456,101.16561833,Karnataka,Saline Soil,wheat,2547.34
90.0,51.0,34.0,20.48177028,76.95577201,7.84754779,138.64342051,Tamil Nadu,Peaty Soil,elephatyam,1159.31
61.0,50.0,21.0,25.70598289,68.87982151,7.5377432,143.89747326,Arunachal Pradesh,Saline Soil,wood,2775.18
69.0,52.0,31.0,21.79813621,71.76797102,5.95040801,232.65059906,Haryana,Desert Soil,wheatatta,2525.93
62.0,36.0,28.0,22.39815634,84.01495566,7.22176237,234.34269114,Punjab,Peaty Soil,taramira,1407.91
60.0,38.0,24.0,23.82930865,67.92397306,7.86841825,170.19186073,Andhra Pradesh,Desert Soil,turnip,1197.86
79.0,49.0,32.0,18.24862,55.4625768,6.14212095,274.48161478,Punjab,Mountain Soil,greenchilli,1078.24
92.0,48.0,43.0,19.68594825,77.6209263,5.81540031,285.08094737,Uttarakhand,Peaty Soil,maize,2769.43
95.0,38.0,37.0,18.86417913,68.73395801,7.27469365,132.02255886,Telangana,Desert Soil,amaranthus,1836.81
69.0,56.0,41.0,20.45796401,67.49310877,7.82144447,150.43535196,Sikkim,Desert Soil,cumbu,2377.04
70.0,53.0,30.0,26.92895539,80.41753065,6.24468415,164.81265774,West Bengal,Laterite Soil,bittergourd,1508.3
